grid_size,average_reward_per_step,average_steps,won_games
14,-2.16,95.11,9
14,-2.57,95.11,9
14,-2.46,95.11,9
14,-1.35,95.11,9
14,-2.51,95.11,9
14,-1.75,95.11,9
14,-2.14,95.11,9
14,-1.18,95.11,9
14,-2.21,95.11,9
14,-1.83,95.11,9
14,-2.24,95.11,9
14,-2.75,95.11,9
14,-2.33,95.11,9
14,-2.38,95.11,9
14,-2.34,95.11,9
14,-1.36,95.11,9
14,-2.18,95.11,9
14,-1.62,95.11,9
15,-2.54,96.5,7
15,-2.11,96.5,7
15,-2.19,96.5,7
15,-2.4,96.5,7
15,-2.23,96.5,7
15,-2.7,96.5,7
15,-2.19,96.5,7
15,-2.59,96.5,7
15,-2.85,96.5,7
15,1.2662721893491122,96.5,7
15,-0.81,96.5,7
15,-0.8,96.5,7
15,-2.36,96.5,7
15,-1.54,96.5,7
15,-0.04176192653558908,96.5,7
15,-2.01,96.5,7
15,-2.68,96.5,7
15,-0.69,96.5,7
15,-1.75,96.5,7
15,-2.87,96.5,7
15,-1.69,96.5,7
15,-2.96,96.5,7
15,-1.77,96.5,7
15,-0.54,96.5,7
15,-2.58,96.5,7
15,-2.85,96.5,7
15,-1.5,96.5,7
15,-0.59,96.5,7
15,-0.92,96.5,7
15,-2.76,96.5,7
15,-2.7,96.5,7
15,-2.33,96.5,7
15,-2.8,96.5,7
15,-2.23,96.5,7
15,0.32,96.5,7
15,-2.23,96.5,7
15,-2.93,96.5,7
15,-1.13,96.5,7
15,-2.37,96.5,7
15,-2.73,96.5,7
15,-0.56,96.5,7
15,-2.28,96.5,7
15,-2.47,96.5,7
15,-0.73,96.5,7
15,-1.6,96.5,7
15,-2.62,96.5,7
15,-2.47,96.5,7
15,-1.44,96.5,7
15,-2.68,96.5,7
15,-2.43,96.5,7
15,-2.81,96.5,7
15,-2.37,96.5,7
15,-2.76,96.5,7
15,2.243767313019391,96.5,7
15,-2.88,96.5,7
15,-1.75,96.5,7
15,-0.18976799524092802,96.5,7
15,-2.81,96.5,7
15,-1.14,96.5,7
15,-1.19,96.5,7
15,-2.55,96.5,7
15,0.12846020761245674,96.5,7
15,-1.83,96.5,7
15,-1.67,96.5,7
15,-2.85,96.5,7
15,-2.19,96.5,7
15,-1.58,96.5,7
15,-2.25,96.5,7
15,-2.54,96.5,7
15,-0.71,96.5,7
15,-2.7,96.5,7
15,-2.25,96.5,7
15,-2.91,96.5,7
15,-0.65,96.5,7
15,-1.63,96.5,7
15,-2.86,96.5,7
15,-2.72,96.5,7
15,-2.68,96.5,7
15,-2.92,96.5,7
15,0.1502958579881657,96.5,7
15,-2.24,96.5,7
15,-2.59,96.5,7
15,-2.46,96.5,7
15,-2.89,96.5,7
15,-2.95,96.5,7
15,-2.26,96.5,7
15,-2.94,96.5,7
15,-2.86,96.5,7
15,-1.53,96.5,7
15,-2.41,96.5,7
15,-2.57,96.5,7
15,-2.57,96.5,7
15,-2.12,96.5,7
15,-1.65,96.5,7
15,-1.71,96.5,7
15,-2.06,96.5,7
15,-2.83,96.5,7
15,-1.88,96.5,7
15,-2.87,96.5,7
15,-2.39,96.5,7
