grid_size,average_reward_per_step,average_steps,won_games
14,-0.4111111111111111,77.54,36
14,-1.67,77.54,36
14,-2.75,77.54,36
14,-0.8526077097505669,77.54,36
14,1.4016620498614958,77.54,36
14,0.6597353497164462,77.54,36
14,-0.55,77.54,36
14,-0.95,77.54,36
14,-2.4,77.54,36
14,-2.95,77.54,36
14,-2.31,77.54,36
14,-1.37,77.54,36
14,-0.52,77.54,36
14,-2.9,77.54,36
14,-1.0,77.54,36
14,-2.62,77.54,36
14,-2.19,77.54,36
14,-0.69,77.54,36
14,-2.18,77.54,36
14,-0.32283133795421126,77.54,36
14,-1.07,77.54,36
14,-1.38,77.54,36
14,0.5551020408163265,77.54,36
14,-1.15,77.54,36
14,-2.8,77.54,36
14,-2.12,77.54,36
14,-0.73,77.54,36
14,0.17013888888888884,77.54,36
14,-0.3057059558517285,77.54,36
14,-0.8267159125884889,77.54,36
14,-1.42,77.54,36
14,-0.9084255957965846,77.54,36
14,-2.71,77.54,36
14,-0.68,77.54,36
14,-0.33,77.54,36
14,-0.62841796875,77.54,36
14,-2.65,77.54,36
14,-2.92,77.54,36
14,-1.66,77.54,36
14,0.4201183431952663,77.54,36
14,-1.89,77.54,36
14,-2.89,77.54,36
14,1.512396694214876,77.54,36
14,-2.39,77.54,36
14,0.8079584775086505,77.54,36
14,-2.89,77.54,36
14,-0.3480257116620753,77.54,36
14,-2.02,77.54,36
14,-2.48,77.54,36
14,-2.95,77.54,36
14,-1.35,77.54,36
14,-2.44,77.54,36
14,-1.99,77.54,36
14,-1.63,77.54,36
14,-2.7,77.54,36
14,0.5236294896030246,77.54,36
14,-2.91,77.54,36
14,-2.37,77.54,36
14,0.16290130796670635,77.54,36
14,-0.5297962322183776,77.54,36
14,-0.16875,77.54,36
14,-1.17,77.54,36
14,-0.25736961451247165,77.54,36
14,-1.81,77.54,36
14,-0.6448979591836735,77.54,36
14,-0.91,77.54,36
14,-0.65,77.54,36
14,-2.86,77.54,36
14,-2.49,77.54,36
14,1.1903114186851211,77.54,36
14,0.4,77.54,36
14,-0.86,77.54,36
15,-0.86,83.69,26
15,-2.17,83.69,26
15,-1.23,83.69,26
15,-2.14,83.69,26
15,0.7573964497041421,83.69,26
15,-2.74,83.69,26
15,-2.48,83.69,26
15,-1.98,83.69,26
15,-2.89,83.69,26
15,-2.96,83.69,26
15,0.24557752341311134,83.69,26
15,6.555555555555556,83.69,26
15,-1.28,83.69,26
15,-2.39,83.69,26
15,-2.39,83.69,26
15,-2.6,83.69,26
15,-2.72,83.69,26
15,0.16712580348943987,83.69,26
15,1.3368055555555554,83.69,26
15,-2.79,83.69,26
15,-2.03,83.69,26
15,-2.01,83.69,26
15,-2.02,83.69,26
15,-0.21415823914336707,83.69,26
15,0.7785467128027681,83.69,26
15,-2.9,83.69,26
15,-2.87,83.69,26
15,-1.99,83.69,26
15,-2.71,83.69,26
15,-2.28,83.69,26
15,0.325,83.69,26
15,-1.97,83.69,26
15,-1.18,83.69,26
15,-0.6881909950328473,83.69,26
15,-0.39,83.69,26
15,-0.20962459057697153,83.69,26
15,0.30083234244946494,83.69,26
15,-2.73,83.69,26
15,-1.17,83.69,26
15,-0.58,83.69,26
15,-0.65,83.69,26
15,-1.55,83.69,26
15,-2.9,83.69,26
15,-2.38,83.69,26
15,0.650887573964497,83.69,26
15,0.5230094959824689,83.69,26
15,-0.5494040753556324,83.69,26
15,-2.73,83.69,26
15,-2.32,83.69,26
15,-2.87,83.69,26
15,-2.23,83.69,26
15,-0.5,83.69,26
15,-2.95,83.69,26
15,-0.38611111111111107,83.69,26
15,-1.75,83.69,26
15,-2.9,83.69,26
15,-2.49,83.69,26
15,-2.93,83.69,26
15,-1.0998959417273673,83.69,26
15,-0.71,83.69,26
15,0.01224489795918363,83.69,26
15,-2.99,83.69,26
15,0.5432525951557093,83.69,26
15,-2.58,83.69,26
15,-0.71,83.69,26
15,-2.88,83.69,26
15,0.06858710562414264,83.69,26
15,-0.04455807158509863,83.69,26
15,-2.81,83.69,26
15,-1.22,83.69,26
15,-0.96,83.69,26
15,-2.28,83.69,26
15,0.7188365650969529,83.69,26
15,-2.33,83.69,26
15,0.24913494809688577,83.69,26
15,1.5836734693877552,83.69,26
15,-0.47,83.69,26
15,-0.44,83.69,26
15,-2.17,83.69,26
15,-2.82,83.69,26
15,-0.62,83.69,26
15,-0.2295179527871454,83.69,26
15,-2.6,83.69,26
15,-2.51,83.69,26
15,-2.26,83.69,26
15,-1.09,83.69,26
15,-0.75,83.69,26
15,-1.9,83.69,26
15,-1.72,83.69,26
15,-0.48,83.69,26
15,0.24557752341311134,83.69,26
15,-0.06790123456790119,83.69,26
15,-2.93,83.69,26
15,-2.56,83.69,26
15,-2.29,83.69,26
15,-0.94,83.69,26
15,-2.11,83.69,26
15,-2.9,83.69,26
15,-1.42,83.69,26
15,-1.09,83.69,26
